Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 46250043-València - Vivers
	
FECHA	HORA	SO2	NO	NO2	NOx	O3
05/05/2024	01	3	3	30	34	58
05/05/2024	02	3	3	37	41	51
05/05/2024	03	3	3	30	34	60
05/05/2024	04	3	3	26	30	46
05/05/2024	05	3	3	32	36	24
05/05/2024	06	3	3	26	30	34
05/05/2024	07	3	3	22	26	50
05/05/2024	08	3	3	21	26	57
05/05/2024	09	3	3	20	25	62
05/05/2024	10	3	3	20	25	72
05/05/2024	11	3	8	43	56	66
05/05/2024	12	3	4	24	30	91
05/05/2024	13	3	4	29	35	95
05/05/2024	14	3	3	23	27	93
05/05/2024	15	3	3	20	24	92
05/05/2024	16	3	3	16	20	100
05/05/2024	17	3	3	20	24	99
05/05/2024	18	3	3	21	25	103
05/05/2024	19	3	3	18	22	101
05/05/2024	20	3	3	27	31	90
05/05/2024	21	3	3	28	32	89
05/05/2024	22	3	3	16	20	101
05/05/2024	23	3	3	10	14	98
06/05/2024	00	3	3	11	15	73
06/05/2024	01	3	3	19	23	50
06/05/2024	02	3	3	40	44	21
06/05/2024	03	3	7	25	35	28
06/05/2024	04	3	3	18	22	35
06/05/2024	05	3	7	38	48	16
06/05/2024	06	3	8	49	61	4
06/05/2024	07	3	15	45	68	13
06/05/2024	08	3	6	28	37	33
06/05/2024	09	3	3	15	19	49
06/05/2024	10	3	3	13	17	57
06/05/2024	11	3	3	13	17	66
06/05/2024	12	3	3	9	13	72
06/05/2024	13	3	3	8	12	79
06/05/2024	14	3	3	9	13	83
06/05/2024	15	3	3	9	13	87
06/05/2024	16	3	3	10	13	88
06/05/2024	17	3	3	8	12	100
06/05/2024	18	3	3	12	16	94
06/05/2024	19	3	3	11	15	90
06/05/2024	20	3	3	12	16	93
06/05/2024	21	3	3	10	14	98
06/05/2024	22	3	3	14	18	74
06/05/2024	23	3	3	14	18	71
07/05/2024	00	3	3	13	17	69
07/05/2024	01	3	3	11	15	65
07/05/2024	02	3	3	16	20	54
07/05/2024	03	3	3	11	15	62
07/05/2024	04	3	3	14	18	51
07/05/2024	05	3	3	21	25	46
07/05/2024	06	3	3	27	31	23
07/05/2024	07	3	9	44	58	17
07/05/2024	08	3	13	43	64	31
07/05/2024	09	3	6	28	37	54
07/05/2024	10	3	4	20	25	68
07/05/2024	11	3	4	21	27	71
07/05/2024	12	3	4	20	26	82
07/05/2024	13	3	3	17	21	92
07/05/2024	14	3	3	17	21	90
07/05/2024	15	3	3	18	22	85
07/05/2024	16	3	3	16	20	88
07/05/2024	17	3	3	26	30	81
07/05/2024	18	3	3	25	30	80
07/05/2024	19	3	3	24	28	80
07/05/2024	20	3	3	23	27	81
07/05/2024	21	3	3	34	38	55
07/05/2024	22	3	3	22	26	71
07/05/2024	23	3	3	17	21	62
08/05/2024	00	3	3	15	19	64
08/05/2024	01	3	3	15	19	57
08/05/2024	02	3	3	16	20	52
08/05/2024	03	3	3	12	16	60
08/05/2024	04	3	3	9	13	60
08/05/2024	05	3	3	13	17	61
08/05/2024	06	3	5	52	58	34
08/05/2024	07	3	22	70	104	25
08/05/2024	08	3	8	32	45	56
08/05/2024	09	3	3	13	17	82
08/05/2024	10	3	3	15	19	86
08/05/2024	11	3	3	15	19	95
08/05/2024	12	3	6	36	44	83
08/05/2024	13	3	4	24	31	91
08/05/2024	14	3	3	19	23	96
08/05/2024	15	3	3	13	17	95
08/05/2024	16	3	4	30	36	76
08/05/2024	17	3	5	29	37	79
08/05/2024	18	3	3	28	32	83
08/05/2024	19	3	3	24	28	88
08/05/2024	20	3	3	16	20	94
08/05/2024	21	3	3	11	15	96
08/05/2024	22	3	3	11	15	89
08/05/2024	23	3	3	13	17	78
09/05/2024	00	3	3	12	16	69
09/05/2024	01	3	3	10	14	65
09/05/2024	02	3	3	12	16	63
09/05/2024	03	3	3	13	17	64
09/05/2024	04	3	3	13	17	67
09/05/2024	05	3	3	41	45	31
09/05/2024	06	3	12	59	76	13
09/05/2024	07	3	35	68	121	15
09/05/2024	08	3	21	57	89	40
09/05/2024	09	3	6	33	42	68
09/05/2024	10	3	6	32	40	78
09/05/2024	11	3	3	27	32	87
09/05/2024	12	3	4	23	30	91
09/05/2024	13	3	3	19	23	92
09/05/2024	14	3	3	15	18	96
09/05/2024	15	3	3	16	20	88
09/05/2024	16	3	3	21	25	84
09/05/2024	17	3	3	23	27	84
09/05/2024	18	3	3	45	49	62
09/05/2024	19	3	3	23	27	83
09/05/2024	20	3	3	24	28	81
09/05/2024	21	3	3	14	18	88
09/05/2024	22	3	3	10	14	88
09/05/2024	23	3	3	12	16	81
10/05/2024	00	3	3	13	17	80
10/05/2024	01	3	3	14	18	79
10/05/2024	02	3	3	11	15	74
10/05/2024	03	3	3	11	15	63
10/05/2024	04	3	3	18	22	43
10/05/2024	05	3	3	24	28	33
10/05/2024	06	3	27	64	105	13
10/05/2024	07	3	37	70	127	17
10/05/2024	08	3	11	43	60	52
10/05/2024	09	3	4	29	35	72
10/05/2024	10	3	5	29	36	77
10/05/2024	11	3	3	21	26	92
10/05/2024	12	3	3	13	17	102
10/05/2024	13	3	3	13	17	105
10/05/2024	14	3	3	14	18	105
10/05/2024	15	3	3	10	14	108
10/05/2024	16	3	3	14	18	101
10/05/2024	17	3	3	26	31	91
10/05/2024	18	3	3	30	35	87
10/05/2024	19	3	3	19	23	99
10/05/2024	20	3	3	16	20	99
10/05/2024	21	3	3	17	21	95
10/05/2024	22	3	3	16	20	92
10/05/2024	23	3	3	19	23	85
11/05/2024	00	3	3	22	26	64
11/05/2024	01	3	3	23	27	53
11/05/2024	02	3	3	29	33	36
11/05/2024	03	3	2	28	31	37
11/05/2024	04	3	2	21	25	43
11/05/2024	05	3	2	18	22	51
11/05/2024	06	3	2	20	24	57
11/05/2024	07	3	3	21	25	59
11/05/2024	08	3	3	20	24	70
11/05/2024	09	3	3	16	20	91
11/05/2024	10	3	5	34	42	79
11/05/2024	11	3	3	20	24	94
11/05/2024	12	3	4	18	23	96
11/05/2024	13	3	3	11	14	105
11/05/2024	14	3	3	13	17	99
11/05/2024	15	3	3	11	14	106
11/05/2024	16	3	2	6	10	109
11/05/2024	17	3	2	12	16	103
11/05/2024	18	3	3	10	14	112
11/05/2024	19	3	3	9	13	117
11/05/2024	20	3	3	13	17	104
11/05/2024	21	3	3	14	18	100
11/05/2024	22	3	3	9	13	99
11/05/2024	23	3	3	8	12	97
12/05/2024	00	3	3	7	11	98
12/05/2024	01	3	3	7	11	90
12/05/2024	02	3	3	13	17	70
12/05/2024	03	3	3	17	21	53
12/05/2024	04	3	3	12	16	54
12/05/2024	05	3	3	13	17	51
12/05/2024	06	3	3	26	30	30
12/05/2024	07	3	3	23	27	36
12/05/2024	08	3	3	21	25	62
12/05/2024	09	3	3	18	22	80
12/05/2024	10	3	3	13	17	95
12/05/2024	11	3	3	9	13	98
12/05/2024	12	3	3	6	10	96
12/05/2024	13	3	3	5	9	105
12/05/2024	14	3	3	3	7	104
12/05/2024	15	3	3	3	7	100
12/05/2024	16	3	3	4	8	105
12/05/2024	17	3	3	4	8	105
12/05/2024	18	3	3	3	7	112
12/05/2024	19	3	3	5	9	118
12/05/2024	20	3	3	8	12	117
12/05/2024	21	3	3	8	12	113
12/05/2024	22	3	3	7	11	113
12/05/2024	23	3	3	5	9	109
13/05/2024	00	3	3	5	9	104
13/05/2024	01	3	3	7	11	93
13/05/2024	02	3	3	11	15	69
13/05/2024	03	3	3	11	15	70
13/05/2024	04	3	3	9	13	69
13/05/2024	05	3	3	10	14	57
13/05/2024	06	3	4	28	33	47
13/05/2024	07	3	19	56	85	30
13/05/2024	08	3	6	28	36	73
13/05/2024	09	3	3	20	24	90
13/05/2024	10	3	8	47	59	66
13/05/2024	11	3	11	44	60	71
13/05/2024	12	3	4	18	24	100
13/05/2024	13	3	3	12	16	110
13/05/2024	14	3	3	8	12	112
13/05/2024	15	3	3	15	19	100
13/05/2024	16	3	3	9	13	108
13/05/2024	17	3	3	7	11	105
13/05/2024	18	3	3	5	9	110
13/05/2024	19	3	3	7	11	115
13/05/2024	20	3	3	9	13	113
13/05/2024	21	3	3	7	11	110
13/05/2024	22	3	3	10	14	102
13/05/2024	23	3	3	9	13	101
14/05/2024	00	3	3	10	14	93
14/05/2024	01	3	3	13	17	78
14/05/2024	02	3	3	12	16	71
14/05/2024	03	3	3	13	16	64
14/05/2024	04	3	2	33	37	32
14/05/2024	05	3	2	37	41	27
14/05/2024	06	3	7	59	70	20
14/05/2024	07	3	9	53	66	34
14/05/2024	08	3	14	55	77	28
14/05/2024	09	3	6	31	40	55
14/05/2024	11	3	3	15	20	100
14/05/2024	12	3	3	16	20	96
14/05/2024	13	3	3	9	13	92
14/05/2024	14	3	3	10	14	91
14/05/2024	15	3	3	13	17	80
14/05/2024	16	3	3	18	23	76
14/05/2024	17	3	3	13	18	78
14/05/2024	18	3	3	12	16	85
14/05/2024	19	3	3	8	12	94
14/05/2024	20	3	3	10	14	85
14/05/2024	21	3	3	10	15	77
14/05/2024	22	3	3	13	17	69
14/05/2024	23	3	3	21	25	55
15/05/2024	00	3	3	29	33	42
15/05/2024	01	3	3	23	27	41
15/05/2024	02	3	3	15	19	53
15/05/2024	03	3	3	12	16	51
15/05/2024	04	3	3	11	15	46
15/05/2024	05	3	3	15	19	46
15/05/2024	06	3	16	46	71	21
15/05/2024	07	3	38	57	115	14
15/05/2024	08	3	7	20	30	51
15/05/2024	09	3	3	12	16	65
15/05/2024	10	3	3	6	10	76
15/05/2024	11	3	3	7	11	78
15/05/2024	12	3	3	6	10	81
15/05/2024	13	3	3	6	10	81
15/05/2024	14	3	3	6	10	83
15/05/2024	15	3	3	6	10	90
15/05/2024	16	3	3	7	11	89
15/05/2024	17	3	3	9	13	88
15/05/2024	18	3	3	9	13	89
15/05/2024	19	3	3	9	13	89
15/05/2024	20	3	3	8	13	91
15/05/2024	21	3	3	6	10	93
15/05/2024	22	3	3	7	11	88
15/05/2024	23	3	3	5	9	87
16/05/2024	00	3	3	6	10	77
16/05/2024	01	3	3	10	14	64
16/05/2024	02	3	3	18	22	50
16/05/2024	03	3	3	13	17	49
16/05/2024	04	3	3	14	18	41
16/05/2024	05	3	3	30	34	29
16/05/2024	06	3	10	53	68	17
16/05/2024	07	3	15	41	63	29
16/05/2024	08	3	4	19	26	58
16/05/2024	09	3	3	13	18	76
16/05/2024	10	3	3	9	14	90
16/05/2024	11	3	3	11	16	90
16/05/2024	12	3	3	11	16	93
16/05/2024	13	3	3	9	14	94
16/05/2024	14	3	3	10	15	95
16/05/2024	15	3	3	9	13	96
16/05/2024	16	3	3	12	17	95
16/05/2024	17	3	3	15	20	92
16/05/2024	18	3	3	17	22	89
16/05/2024	19	3	3	14	19	88
16/05/2024	20	3	3	16	21	80
16/05/2024	21	3	3	22	27	67
16/05/2024	22	3	3	17	22	86
16/05/2024	23	3	3	9	14	94
17/05/2024	00	3	3	11	16	78
17/05/2024	01	3	3	19	23	53
17/05/2024	02	3	3	24	29	37
17/05/2024	03	3	3	18	23	53
17/05/2024	04	3	3	24	29	40
17/05/2024	05	3	3	23	28	47
17/05/2024	06	3	11	60	77	25
17/05/2024	07	3	24	76	112	14
17/05/2024	08	3	30	70	117	26
17/05/2024	09	3	14	46	68	47
17/05/2024	10	3	20	56	86	41
17/05/2024	11	3	7	27	37	70
17/05/2024	12	3	4	22	28	78
17/05/2024	13	3	3	21	26	83
17/05/2024	14	3	3	15	19	85
17/05/2024	15	3	4	22	27	78
17/05/2024	16	3	4	23	29	79
17/05/2024	17	3	3	25	29	82
17/05/2024	18	3	3	25	30	75
17/05/2024	19	3	3	31	36	68
17/05/2024	20	3	3	43	48	61
17/05/2024	21	3	3	28	32	73
17/05/2024	22	3	3	15	20	93
17/05/2024	23	3	3	12	17	94
18/05/2024	00	3	3	12	17	93
18/05/2024	01	3	3	11	16	91
18/05/2024	02	3	3	7	11	91
18/05/2024	03	3	3	9	14	74
18/05/2024	04	3	3	17	22	66
18/05/2024	05	3	3	13	18	72
18/05/2024	06	3	3	13	18	64
18/05/2024	07	3	3	26	31	49
18/05/2024	08	3	3	12	17	83
18/05/2024	09	3	3	9	13	93
18/05/2024	10	3	3	6	11	95
18/05/2024	11	3	3	6	11	85
18/05/2024	12	3	3	5	10	86
18/05/2024	13	3	3	5	9	93
18/05/2024	14	3	3	5	10	95
18/05/2024	15	3	3	4	9	97
18/05/2024	16	3	3	4	9	96
18/05/2024	17	3	3	4	9	101
18/05/2024	18	3	3	6	11	102
18/05/2024	19	3	3	8	12	100
18/05/2024	20	3	3	7	12	105
18/05/2024	21	3	3	5	10	100
18/05/2024	22	3	3	5	10	99
18/05/2024	23	3	3	6	10	100
19/05/2024	00	3	3	4	9	97
19/05/2024	01	3	3	5	10	88
19/05/2024	02	3	3	8	12	84
19/05/2024	03	3	3	8	12	83
19/05/2024	04	3	3	8	13	82
19/05/2024	05	3	3	11	16	77
19/05/2024	06	3	3	11	16	75
19/05/2024	07	3	3	12	17	73
19/05/2024	08	3	3	6	11	88
19/05/2024	09	3	3	5	10	92
19/05/2024	10	3	3	5	10	95
19/05/2024	11	3	3	5	10	97
19/05/2024	12	3	3	4	9	96
19/05/2024	13	3	3	4	9	94
19/05/2024	14	3	3	4	9	95
19/05/2024	15	3	3	7	12	92
19/05/2024	16	3	3	7	12	91
19/05/2024	17	3	3	14	19	80
19/05/2024	18	3	3	18	23	75
19/05/2024	19	3	3	13	18	77
19/05/2024	20	3	3	11	16	73
19/05/2024	21	3	3	6	11	85
19/05/2024	22	3	3	5	10	87
19/05/2024	23	3	3	4	9	88
20/05/2024	00	3	3	4	9	87
20/05/2024	01	3	3	7	12	75
20/05/2024	02	3	3	6	11	77
20/05/2024	03	3	3	5	10	81
20/05/2024	04	3	3	5	10	79
20/05/2024	05	3	3	11	16	65
20/05/2024	06	3	7	38	49	36
20/05/2024	07	3	7	33	43	40
20/05/2024	08	3	3	16	21	69
20/05/2024	09	3	3	16	21	76
20/05/2024	10	3	3	13	19	82
20/05/2024	11	3	5	29	36	76
20/05/2024	12	3	4	30	36	82
20/05/2024	13	3	8	37	49	70
20/05/2024	14	3	4	13	19	93
20/05/2024	15	3	3	10	14	90
20/05/2024	16	3	3	9	13	90
20/05/2024	17	3	3	8	12	91
20/05/2024	18	3	3	7	12	89
20/05/2024	19	3	3	6	11	91
20/05/2024	20	3	3	5	10	93
20/05/2024	21	3	3	6	11	91
20/05/2024	22	3	3	9	14	85
20/05/2024	23	3	3	9	14	82
21/05/2024	00	3	3	9	14	79
21/05/2024	01	3	3	10	15	71
21/05/2024	02	3	3	12	16	62
21/05/2024	03	3	3	12	17	55
21/05/2024	04	3	3	21	25	38
21/05/2024	05	3	3	42	47	14
21/05/2024	06	3	13	54	74	9
21/05/2024	07	3	23	57	92	20
21/05/2024	08	3	12	37	54	42
21/05/2024	09	3	5	19	26	65
21/05/2024	10	3	3	13	18	79
21/05/2024	11	3	3	9	14	86
21/05/2024	12	3	3	10	14	91
21/05/2024	13	3	3	11	15	95
21/05/2024	14	3	3	8	13	97
21/05/2024	15	3	3	7	11	106
21/05/2024	16	3	3	6	11	102
21/05/2024	17	3	3	5	10	96
21/05/2024	18	3	3	5	10	97
21/05/2024	19	3	3	5	10	95
21/05/2024	20	3	3	6	11	91
21/05/2024	21	3	3	7	12	91
21/05/2024	22	3	3	15	20	72
21/05/2024	23	3	3	22	27	64
22/05/2024	00	3	3	23	28	53
22/05/2024	01	3	3	24	29	50
22/05/2024	02	3	3	15	20	68
22/05/2024	03	3	3	11	16	68
22/05/2024	04	3	3	12	17	69
22/05/2024	05	3	3	20	25	61
22/05/2024	06	3	3	34	39	55
22/05/2024	07	3	8	42	53	50
22/05/2024	08	3	4	24	29	66
22/05/2024	09	3	3	15	20	85
22/05/2024	10	3	3	11	16	91
22/05/2024	11	3	3	12	17	97
22/05/2024	12	3	3	12	17	102
22/05/2024	13	3	3	15	19	99
22/05/2024	14	3	3	13	18	110
22/05/2024	15	3	3	10	15	110
22/05/2024	16	3	3	11	16	108
22/05/2024	17	3	3	14	19	105
22/05/2024	18	3	3	14	19	102
22/05/2024	19	3	3	11	16	105
22/05/2024	20	3	3	8	13	109
22/05/2024	21	3	3	11	15	104
22/05/2024	22	3	3	15	20	97
22/05/2024	23	3	3	15	20	98
23/05/2024	00	3	3	16	21	91
23/05/2024	01	3	3	14	18	90
23/05/2024	02	3	3	10	15	78
23/05/2024	03	3	3	11	16	63
23/05/2024	04	3	3	16	21	50
23/05/2024	05	3	3	26	31	34
23/05/2024	06	3	17	73	98	11
23/05/2024	07	3	6	40	49	49
23/05/2024	08	3	3	27	32	68
23/05/2024	09	4	3	16	21	80
23/05/2024	10	3	3	8	12	89
23/05/2024	11	3	3	5	10	95
23/05/2024	12	3	3	5	10	94
23/05/2024	13	3	3	5	10	94
23/05/2024	14	3	3	4	9	97
23/05/2024	15	3	3	7	12	99
23/05/2024	16	3	3	8	13	106
23/05/2024	17	3	3	9	13	111
23/05/2024	18	3	3	9	13	100
23/05/2024	19	3	3	8	13	91
23/05/2024	20	3	3	13	18	84
23/05/2024	21	3	3	6	11	98
23/05/2024	22	3	3	5	10	105
23/05/2024	23	3	3	5	9	104
24/05/2024	00	3	3	5	10	99
24/05/2024	01	3	3	9	14	80
24/05/2024	02	3	3	11	15	77
24/05/2024	03	3	3	10	14	75
24/05/2024	04	3	3	12	17	65
24/05/2024	05	3	3	11	16	46
24/05/2024	06	3	9	42	56	31
24/05/2024	07	3	3	27	32	62
24/05/2024	08	3	3	18	23	74
24/05/2024	09	3	3	9	14	90
24/05/2024	10	3	3	5	10	95
24/05/2024	11	3	3	5	10	93
24/05/2024	12	3	3	4	9	91
24/05/2024	13	3	3	5	10	91
24/05/2024	14	3	3	4	9	89
24/05/2024	15	3	3	4	9	87
24/05/2024	16	3	3	4	9	90
24/05/2024	17	3	3	5	10	88
24/05/2024	18	3	3	4	9	85
24/05/2024	19	3	3	5	10	89
24/05/2024	20	3	3	5	10	87
24/05/2024	21	3	3	5	10	90
24/05/2024	22	3	3	6	10	84
24/05/2024	23	3	3	7	11	84
25/05/2024	00	3	3	4	9	85
25/05/2024	01	3	3	5	10	79
25/05/2024	02	3	3	7	12	72
25/05/2024	03	3	3	7	12	63
25/05/2024	04	3	3	9	13	57
25/05/2024	05	3	3	12	16	50
25/05/2024	06	3	3	16	21	44
25/05/2024	07	3	3	18	23	52
25/05/2024	08	3	3	13	18	74
25/05/2024	09	3	3	12	16	82
25/05/2024	10	3	3	9	14	88
25/05/2024	11	3	3	17	22	85
25/05/2024	12	3	4	23	29	80
25/05/2024	13	3	4	19	24	82
25/05/2024	14	3	3	6	11	89
25/05/2024	15	3	3	4	9	87
25/05/2024	16	3	3	4	9	96
25/05/2024	17	3	3	4	9	94
25/05/2024	18	3	3	4	9	90
25/05/2024	19	3	3	5	10	92
25/05/2024	20	3	3	7	12	88
25/05/2024	21	3	3	8	13	87
25/05/2024	22	3	3	8	13	79
25/05/2024	23	3	3	8	13	75
26/05/2024	00	3	3	7	11	78
26/05/2024	01	3	3	8	13	61
26/05/2024	02	3	3	11	16	49
26/05/2024	03	3	3	14	19	40
26/05/2024	04	3	3	12	17	37
26/05/2024	05	3	3	15	19	30
26/05/2024	06	3	3	15	20	35
26/05/2024	07	3	3	14	19	39
26/05/2024	08	3	3	10	14	67
26/05/2024	09	3	3	9	14	79
26/05/2024	10	3	3	9	13	87
26/05/2024	11	3	3	6	10	94
26/05/2024	12	3	3	5	10	94
26/05/2024	13	3	3	5	10	96
26/05/2024	14	3	3	4	9	95
26/05/2024	15	3	3	5	9	99
26/05/2024	16	3	3	5	9	104
26/05/2024	17	3	3	4	9	101
26/05/2024	18	3	3	4	9	94
26/05/2024	19	3	3	5	10	89
26/05/2024	20	3	3	4	9	87
26/05/2024	21	3	3	6	11	87
26/05/2024	22	3	3	5	10	88
26/05/2024	23	3	3	4	9	89
27/05/2024	00	3	3	5	10	83
27/05/2024	01	3	3	5	10	84
27/05/2024	02	3	3	8	13	76
27/05/2024	03	3	3	8	13	73
27/05/2024	04	3	3	13	17	65
27/05/2024	05	3	3	18	23	60
27/05/2024	06	3	3	20	25	59
27/05/2024	07	3	3	20	25	69
27/05/2024	08	3	3	15	20	77
27/05/2024	09	3	3	7	12	86
27/05/2024	10	3	3	5	9	88
27/05/2024	11	3	3	5	10	89
27/05/2024	12	3	3	4	9	89
27/05/2024	13	3	3	5	10	90
27/05/2024	14	3	3	4	9	91
27/05/2024	15	3	3	4	9	94
27/05/2024	16	3	3	5	10	94
27/05/2024	17	3	3	4	9	96
27/05/2024	18	3	3	4	9	91
27/05/2024	19	3	3	4	9	91
27/05/2024	20	3	3	4	9	91
27/05/2024	21	3	3	5	10	83
27/05/2024	22	3	3	6	11	80
27/05/2024	23	3	3	6	11	80
28/05/2024	00	3	3	5	10	84
28/05/2024	01	3	3	4	9	84
28/05/2024	02	3	3	4	9	83
28/05/2024	03	3	3	4	9	82
28/05/2024	04	3	3	4	9	76
28/05/2024	05	3	3	4	9	70
28/05/2024	06	3	3	7	12	65
28/05/2024	07	3	3	8	13	65
28/05/2024	08	3	3	6	11	68
28/05/2024	09	3	3	4	9	61
28/05/2024	10	3	3	4	9	66
28/05/2024	12	3	3	6	10	74
28/05/2024	13	3	3	10	15	70
28/05/2024	14	3	3	9	14	73
28/05/2024	15	3	3	9	13	74
28/05/2024	16	3	3	11	16	75
28/05/2024	17	3	4	27	33	61
28/05/2024	18	3	7	41	50	53
28/05/2024	19	3	3	23	28	70
28/05/2024	20	3	3	14	19	77
28/05/2024	21	3	3	9	13	82
28/05/2024	22	3	3	10	15	77
28/05/2024	23	3	3	9	14	75
29/05/2024	00	3	3	10	14	60
29/05/2024	01	3	3	12	16	57
29/05/2024	02	3	3	13	18	42
29/05/2024	03	3	3	24	29	28
29/05/2024	04	3	3	22	27	30
29/05/2024	05	3	3	24	28	24
29/05/2024	06	3	17	51	76	6
29/05/2024	07	3	15	46	69	22
29/05/2024	08	3	10	42	57	39
29/05/2024	09	3	7	28	38	63
29/05/2024	10	3	3	15	20	82
29/05/2024	11	3	4	25	32	76
29/05/2024	12	3	5	19	26	80
29/05/2024	13	3	3	15	20	88
29/05/2024	14	3	3	14	19	86
29/05/2024	15	3	3	9	14	91
29/05/2024	16	3	3	7	12	90
29/05/2024	17	3	3	7	11	89
29/05/2024	18	3	3	6	11	88
29/05/2024	19	3	3	7	12	86
29/05/2024	20	3	3	8	13	82
29/05/2024	21	3	3	9	14	81
29/05/2024	22	3	3	6	11	83
29/05/2024	23	3	3	6	10	79
30/05/2024	00	3	3	6	11	77
30/05/2024	01	3	3	7	12	76
30/05/2024	02	3	3	8	13	70
30/05/2024	03	3	3	10	15	50
30/05/2024	04	3	3	19	24	28
30/05/2024	05	3	3	26	31	20
30/05/2024	06	3	6	39	48	24
30/05/2024	07	3	16	53	77	25
30/05/2024	08	3	10	38	54	46
30/05/2024	09	3	5	27	35	62
30/05/2024	10	3	8	40	52	60
30/05/2024	11	3	7	33	42	73
30/05/2024	12	3	6	31	40	68
30/05/2024	13	3	4	21	27	85
30/05/2024	14	3	3	12	17	108
30/05/2024	15	3	3	13	18	121
30/05/2024	16	3	3	12	17	114
30/05/2024	17	3	3	8	13	116
30/05/2024	18	3	3	9	14	97
30/05/2024	19	3	3	8	13	99
30/05/2024	20	3	3	9	14	100
30/05/2024	21	3	3	10	14	94
30/05/2024	22	3	3	10	14	88
30/05/2024	23	3	3	8	13	85
31/05/2024	00	3	3	6	10	82
31/05/2024	01	3	3	6	11	75
31/05/2024	02	3	3	4	9	90
31/05/2024	03	3	3	4	9	91
31/05/2024	04	3	3	4	9	92
31/05/2024	05	3	3	7	12	86
31/05/2024	06	3	3	13	18	73
31/05/2024	07	3	3	20	24	63
31/05/2024	08	3	3	18	23	70
31/05/2024	09	3	3	16	21	75
31/05/2024	10	3	3	11	16	83
31/05/2024	11	3	3	10	15	86
31/05/2024	12	3	3	13	18	77
31/05/2024	13	3	3	15	20	72
31/05/2024	14	3	3	15	20	76
31/05/2024	15	3	3	13	18	77
31/05/2024	16	3	3	16	21	75
31/05/2024	17	3	3	18	23	75
31/05/2024	18	3	3	22	26	71
31/05/2024	19	3	3	21	26	71
31/05/2024	20	3	3	13	18	83
31/05/2024	21	3	3	14	19	78
31/05/2024	22	3	3	25	30	71
31/05/2024	23	3	3	18	23	75
01/06/2024	00	3	3	19	24	73
01/06/2024	01	3	3	18	22	75
01/06/2024	02	3	3	11	16	81
01/06/2024	03	3	3	10	15	78
01/06/2024	04	3	3	10	15	76
01/06/2024	05	3	3	25	30	61
01/06/2024	06	3	3	36	41	53
01/06/2024	07	3	3	23	28	70
01/06/2024	08	3	3	13	18	82
01/06/2024	09	3	3	10	15	86
01/06/2024	10	3	3	11	16	85
01/06/2024	11	3	3	11	16	86
01/06/2024	12	3	3	9	13	92
01/06/2024	13	3	3	6	11	96
01/06/2024	14	3	3	6	11	97
01/06/2024	15	3	3	10	14	96
01/06/2024	16	3	3	8	13	99
01/06/2024	17	3	3	6	11	97
01/06/2024	18	3	3	9	13	94
01/06/2024	19	3	3	7	12	98
01/06/2024	20	3	3	8	13	99
01/06/2024	21	3	3	9	14	97
01/06/2024	22	3	3	9	14	90
01/06/2024	23	3	3	15	20	81
02/06/2024	00	3	3	21	25	77
02/06/2024	01	3	3	9	14	79
02/06/2024	02	3	3	10	15	72
02/06/2024	03	3	3	11	16	65
02/06/2024	04	3	3	10	15	56
02/06/2024	05	3	3	13	18	46
02/06/2024	06	3	3	19	24	37
02/06/2024	07	3	3	22	27	44
02/06/2024	08	3	3	13	17	62
02/06/2024	09	3	3	9	14	84
02/06/2024	10	3	3	10	15	87
02/06/2024	11	3	3	11	16	92
02/06/2024	12	3	3	7	12	96
02/06/2024	13	3	3	7	11	96
02/06/2024	14	3	3	8	13	92
02/06/2024	15	3	3	6	11	94
02/06/2024	16	3	3	6	11	98
02/06/2024	17	3	3	10	14	98
02/06/2024	18	3	3	9	14	98
02/06/2024	19	3	3	9	14	92
02/06/2024	20	3	3	13	18	85
02/06/2024	21	3	3	28	32	68
02/06/2024	22	3	3	9	13	86
02/06/2024	23	3	3	10	15	80
03/06/2024	00	3	3	9	14	72
03/06/2024	01	3	3	9	14	67
03/06/2024	02	3	3	9	13	67
03/06/2024	03	3	3	8	13	70
03/06/2024	04	3	3	9	14	66
03/06/2024	05	3	3	15	20	57
03/06/2024	06	3	3	29	34	44
03/06/2024	07	3	4	26	31	55
03/06/2024	08	3	3	12	16	75
03/06/2024	09	3	3	9	13	77
03/06/2024	10	3	3	15	20	78
03/06/2024	11	3	4	23	29	81
03/06/2024	12	3	3	17	22	92
03/06/2024	13	3	3	13	18	91
03/06/2024	14	3	3	10	15	89
03/06/2024	15	3	3	15	20	87
03/06/2024	16	3	3	12	17	86
03/06/2024	17	3	3	13	18	84
03/06/2024	18	3	3	10	15	86
03/06/2024	19	3	3	31	36	64
03/06/2024	20	3	3	9	14	85
03/06/2024	21	3	3	7	12	83
03/06/2024	22	3	3	8	12	79
03/06/2024	23	3	3	8	13	77
04/06/2024	00	3	3	5	10	82
04/06/2024	01	3	3	6	11	73
04/06/2024	02	3	3	11	16	56
04/06/2024	03	3	3	14	19	52
04/06/2024	04	3	3	15	20	39
04/06/2024	05	3	3	20	25	25
04/06/2024	06	3	4	37	44	15
04/06/2024	07	3	9	39	53	28
04/06/2024	08	3	13	46	66	35
04/06/2024	10	3	6	27	36	68
04/06/2024	11	3	3	16	21	84
04/06/2024	12	3	3	15	20	92
04/06/2024	13	3	3	13	18	90
04/06/2024	14	3	3	13	18	83
04/06/2024	15	3	3	20	24	82
